"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Duration"
"1:03:29.2760504 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 188,416, Length: 512","0.0000084"
"1:03:29.2760926 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 188,928, Length: 512","0.0000067"
"1:03:29.2761330 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 189,440, Length: 512","0.0000065"
"1:03:29.2761729 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 189,952, Length: 512","0.0000065"
"1:03:29.2762131 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 190,464, Length: 512","0.0000066"
"1:03:29.2762530 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 190,976, Length: 512","0.0000066"
"1:03:29.2762932 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 191,488, Length: 512","0.0000065"
"1:03:29.2763907 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 192,000, Length: 512","0.0000069"
"1:03:29.2764323 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 192,512, Length: 512","0.0000087"
"1:03:29.2764760 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 193,024, Length: 512","0.0000068"
"1:03:29.2765170 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 193,536, Length: 512","0.0000068"
"1:03:29.2765583 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 194,048, Length: 512","0.0000067"
"1:03:29.2765991 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 194,560, Length: 512","0.0000066"
"1:03:29.2766400 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 195,072, Length: 512","0.0000068"
"1:03:29.2766814 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 195,584, Length: 512","0.0000067"
"1:03:29.2767221 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 196,096, Length: 512","0.0000067"
"1:03:29.2767631 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 196,608, Length: 512","0.0000088"
"1:03:29.2768064 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 197,120, Length: 512","0.0000068"
"1:03:29.2768477 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 197,632, Length: 512","0.0000068"
"1:03:29.2768887 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 198,144, Length: 512","0.0000067"
"1:03:29.2769299 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 198,656, Length: 512","0.0000067"
"1:03:29.2769707 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 199,168, Length: 512","0.0000067"
"1:03:29.2770117 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 199,680, Length: 512","0.0000067"
"1:03:29.2770528 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 200,192, Length: 512","0.0000066"
"1:03:29.2770935 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 200,704, Length: 512","0.0000086"
"1:03:29.2771859 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 201,216, Length: 512","0.0000069"
"1:03:29.2772272 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 201,728, Length: 512","0.0000067"
"1:03:29.2772684 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 202,240, Length: 512","0.0000067"
"1:03:29.2773093 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 202,752, Length: 512","0.0000067"
"1:03:29.2773505 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 203,264, Length: 512","0.0000068"
"1:03:29.2773917 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 203,776, Length: 512","0.0000067"
"1:03:29.2774326 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 204,288, Length: 512","0.0000067"
"1:03:29.2774737 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 204,800, Length: 512","0.0000086"
"1:03:29.2775169 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 205,312, Length: 512","0.0000068"
"1:03:29.2775584 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 205,824, Length: 512","0.0000067"
"1:03:29.2775992 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 206,336, Length: 512","0.0000068"
"1:03:29.2776405 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 206,848, Length: 512","0.0000068"
"1:03:29.2776903 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 207,360, Length: 512","0.0000098"
"1:03:29.2777347 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 207,872, Length: 512","0.0000068"
"1:03:29.2777759 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 208,384, Length: 512","0.0000067"
"1:03:29.2778166 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 208,896, Length: 512","0.0000087"
"1:03:29.2778601 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 209,408, Length: 512","0.0000068"
"1:03:29.2779014 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 209,920, Length: 512","0.0000068"
"1:03:29.2779425 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 210,432, Length: 512","0.0000067"
"1:03:29.2779835 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 210,944, Length: 512","0.0000068"
"1:03:29.2780243 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 211,456, Length: 512","0.0000067"
"1:03:29.2780654 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 211,968, Length: 512","0.0000067"
"1:03:29.2781064 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 212,480, Length: 512","0.0000067"
"1:03:29.2781473 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 212,992, Length: 512","0.0000090"
"1:03:29.2781912 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 213,504, Length: 512","0.0000068"
"1:03:29.2782322 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 214,016, Length: 512","0.0000067"
"1:03:29.2782735 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 214,528, Length: 512","0.0000067"
"1:03:29.2783142 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 215,040, Length: 512","0.0000067"
"1:03:29.2783554 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 215,552, Length: 512","0.0000070"
"1:03:29.2783967 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 216,064, Length: 512","0.0000067"
"1:03:29.2784375 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 216,576, Length: 512","0.0000067"
"1:03:29.2784786 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 217,088, Length: 512","0.0000086"
"1:03:29.2785219 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 217,600, Length: 512","0.0000067"
"1:03:29.2785631 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 218,112, Length: 512","0.0000068"
"1:03:29.2786132 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 218,624, Length: 512","0.0000069"
"1:03:29.2786557 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 219,136, Length: 512","0.0000068"
"1:03:29.2787055 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 219,648, Length: 512","0.0000159"
"1:03:29.2787568 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 220,160, Length: 512","0.0000068"
"1:03:29.2788123 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 220,672, Length: 512","0.0000068"
"1:03:29.2788534 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 221,184, Length: 512","0.0000088"
"1:03:29.2788972 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 221,696, Length: 512","0.0000067"
"1:03:29.2789379 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 222,208, Length: 512","0.0000067"
"1:03:29.2789791 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 222,720, Length: 512","0.0000067"
"1:03:29.2790343 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 223,232, Length: 512","0.0000072"
"1:03:29.2790771 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 223,744, Length: 512","0.0000069"
"1:03:29.2791185 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 224,256, Length: 512","0.0000068"
"1:03:29.2791686 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 224,768, Length: 512","0.0000071"
"1:03:29.2792111 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 225,280, Length: 512","0.0000090"
"1:03:29.2793230 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 225,792, Length: 512","0.0000070"
"1:03:29.2793650 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 226,304, Length: 512","0.0000067"
"1:03:29.2794151 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 226,816, Length: 512","0.0000068"
"1:03:29.2794651 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 227,328, Length: 512","0.0000067"
"1:03:29.2795062 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 227,840, Length: 512","0.0000067"
"1:03:29.2795468 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 228,352, Length: 512","0.0000067"
"1:03:29.2795880 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 228,864, Length: 512","0.0000069"
"1:03:29.2796301 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 229,376, Length: 512","0.0000088"
"1:03:29.2796816 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 229,888, Length: 512","0.0000070"
"1:03:29.2797249 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 230,400, Length: 512","0.0000115"
"1:03:29.2797712 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 230,912, Length: 512","0.0000069"
"1:03:29.2798224 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 231,424, Length: 512","0.0000069"
"1:03:29.2799604 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 231,936, Length: 512","0.0000070"
"1:03:29.2800018 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 232,448, Length: 512","0.0000067"
"1:03:29.2800430 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 232,960, Length: 512","0.0000067"
"1:03:29.2800837 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 233,472, Length: 512","0.0000087"
"1:03:29.2801359 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 233,984, Length: 512","0.0000066"
"1:03:29.2801848 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 234,496, Length: 512","0.0000067"
"1:03:29.2802258 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 235,008, Length: 512","0.0000067"
"1:03:29.2802669 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 235,520, Length: 512","0.0000067"
"1:03:29.2803163 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 236,032, Length: 512","0.0000066"
"1:03:29.2803659 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 236,544, Length: 512","0.0000067"
"1:03:29.2804067 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 237,056, Length: 512","0.0000067"
"1:03:29.2804478 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 237,568, Length: 512","0.0000085"
"1:03:29.2804909 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 238,080, Length: 512","0.0000067"
"1:03:29.2805321 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 238,592, Length: 512","0.0000068"
"1:03:29.2805735 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 239,104, Length: 512","0.0000069"
"1:03:29.2806146 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 239,616, Length: 512","0.0000067"
"1:03:29.2806557 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 240,128, Length: 512","0.0000067"
"1:03:29.2806964 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 240,640, Length: 512","0.0000067"
"1:03:29.2807375 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 241,152, Length: 512","0.0000068"
"1:03:29.2807786 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 241,664, Length: 512","0.0000093"
"1:03:29.2808226 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 242,176, Length: 512","0.0000067"
"1:03:29.2808639 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 242,688, Length: 512","0.0000067"
"1:03:29.2809145 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 243,200, Length: 512","0.0000069"
"1:03:29.2809659 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 243,712, Length: 512","0.0000068"
"1:03:29.2810068 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 244,224, Length: 512","0.0000066"
"1:03:29.2810478 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 244,736, Length: 512","0.0000066"
"1:03:29.2810890 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 245,248, Length: 512","0.0000067"
"1:03:29.2811297 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 245,760, Length: 512","0.0000086"
"1:03:29.2811733 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 246,272, Length: 512","0.0000067"
"1:03:29.2812142 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 246,784, Length: 512","0.0000066"
"1:03:29.2812552 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 247,296, Length: 512","0.0000068"
"1:03:29.2812960 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 247,808, Length: 512","0.0000067"
"1:03:29.2813371 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 248,320, Length: 512","0.0000066"
"1:03:29.2813778 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 248,832, Length: 512","0.0000066"
"1:03:29.2814187 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 249,344, Length: 512","0.0000067"
"1:03:29.2814597 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 249,856, Length: 512","0.0000085"
"1:03:29.2815030 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 250,368, Length: 512","0.0000067"
"1:03:29.2815442 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 250,880, Length: 512","0.0000068"
"1:03:29.2815850 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 251,392, Length: 512","0.0000068"
"1:03:29.2816262 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 251,904, Length: 512","0.0000067"
"1:03:29.2816674 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 252,416, Length: 512","0.0000144"
"1:03:29.2817167 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 252,928, Length: 512","0.0000069"
"1:03:29.2817582 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 253,440, Length: 512","0.0000068"
"1:03:29.2817994 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 253,952, Length: 512","0.0000086"
"1:03:29.2818424 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 254,464, Length: 512","0.0000069"
"1:03:29.2818839 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 254,976, Length: 512","0.0000068"
"1:03:29.2819352 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 255,488, Length: 512","0.0000094"
"1:03:29.2819948 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 256,000, Length: 512","0.0000070"
"1:03:29.2820365 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\Perioddat\Normal_1991_2020.nrm","SUCCESS","Offset: 256,512, Length: 512","0.0000068"
